team,season,week,off_epa_play,def_epa_play,off_success_rate,def_success_rate,games_played,redzone_td_pct,third_down_pct
ARI,2024,15,0.054277122020721436,0.05335751548409462,0.5036563277244568,0.5174311995506287,14,0.9285714285714286,0.43452380952380953
ARI,2024,16,0.059251464903354645,0.06274493038654327,0.5042229890823364,0.5131467580795288,15,0.9333333333333333,0.43243243243243246
ARI,2024,17,0.05036144703626633,0.05669425055384636,0.5035238862037659,0.5103999972343445,16,0.9375,0.4371859296482412
ARI,2024,18,0.06276989728212357,0.04973108693957329,0.5077036023139954,0.5093075037002563,17,0.9411764705882353,0.4312796208530806
BUF,2024,1,0.19135740399360657,0.14116284251213074,0.612500011920929,0.44736841320991516,1,1.0,0.25
BUF,2024,2,0.15791070461273193,-0.06202030926942825,0.5285714268684387,0.46060606837272644,2,1.0,0.2857142857142857
BUF,2024,3,0.22463244199752808,-0.09726852178573608,0.5345622301101685,0.4488188922405243,3,1.0,0.375
BUF,2024,4,0.12792018055915833,-0.029773475602269173,0.49829351902008057,0.46932515501976013,4,1.0,0.32608695652173914
BUF,2024,5,0.09440310299396515,-0.029206248000264168,0.46933332085609436,0.46341463923454285,5,1.0,0.2903225806451613
BUF,2024,6,0.10064887255430222,-0.012508532963693142,0.4772234261035919,0.4601227045059204,6,1.0,0.30666666666666664
BUF,2024,7,0.1096467450261116,-0.03398146852850914,0.47932329773902893,0.45517241954803467,7,1.0,0.313953488372093
BUF,2024,8,0.1213795617222786,-0.04081333056092262,0.4864000082015991,0.4583333432674408,8,1.0,0.35294117647058826
BUF,2024,9,0.13199062645435333,-0.01360912062227726,0.49787235260009766,0.4710743725299835,9,1.0,0.3739130434782609
BUF,2024,10,0.11868046224117279,-0.02861928753554821,0.49623116850852966,0.47146400809288025,10,1.0,0.3893129770992366
BUF,2024,11,0.12069978564977646,-0.023039624094963074,0.4937712252140045,0.4765714406967163,11,1.0,0.4189189189189189
BUF,2024,12,0.12069978564977646,-0.023039624094963074,0.4937712252140045,0.4765714406967163,11,1.0,0.4189189189189189
BUF,2024,13,0.12251220643520355,-0.03911083936691284,0.4947589039802551,0.4680851101875305,12,1.0,0.42592592592592593
BUF,2024,14,0.1369033008813858,-0.01152027677744627,0.4990328848361969,0.4763284921646118,13,1.0,0.4393063583815029
BUF,2024,15,0.1551358997821808,0.005455478094518185,0.5071174502372742,0.4823633134365082,14,1.0,0.43548387096774194
BUF,2024,16,0.15006889402866364,0.007615725509822369,0.5058430433273315,0.4848979711532593,15,1.0,0.4271356783919598
BUF,2024,17,0.15008464455604553,-0.0040395623072981834,0.5058456659317017,0.48424288630485535,16,1.0,0.4325581395348837
BUF,2024,18,0.13575047254562378,-0.003607159713283181,0.5,0.48115941882133484,17,1.0,0.43043478260869567
BAL,2024,1,0.020795855671167374,0.12418383359909058,0.557894766330719,0.4714285731315613,1,1.0,0.4375
BAL,2024,2,-0.00580076826736331,0.07432275265455246,0.5081967115402222,0.48322147130966187,2,1.0,0.3333333333333333
BAL,2024,3,0.03440941497683525,0.0698150172829628,0.4962121248245239,0.45528456568717957,3,1.0,0.35
BAL,2024,4,0.07167896628379822,0.018353646621108055,0.5059523582458496,0.4409937858581543,4,1.0,0.3877551020408163
BAL,2024,5,0.11132347583770752,0.056464627385139465,0.5243619680404663,0.4527845084667206,5,1.0,0.453125
BAL,2024,6,0.12323401123285294,0.07032110542058945,0.5272373557090759,0.46232178807258606,6,1.0,0.4868421052631579
BAL,2024,7,0.1451416015625,0.0733727216720581,0.5271186232566833,0.47288134694099426,7,1.0,0.47619047619047616
BAL,2024,8,0.1332724541425705,0.07906102389097214,0.5221238732337952,0.4785185158252716,8,1.0,0.4479166666666667
BAL,2024,9,0.15293176472187042,0.05673527717590332,0.5293333530426025,0.46517738699913025,9,1.0,0.4423076923076923
BAL,2024,10,0.15810495615005493,0.06915587186813354,0.528279185295105,0.47141191363334656,10,1.0,0.46153846153846156
BAL,2024,11,0.13003501296043396,0.05165871977806091,0.5186813473701477,0.4654088020324707,11,1.0,0.4461538461538462
BAL,2024,12,0.13807375729084015,0.05456533282995224,0.5161943435668945,0.4687800109386444,12,1.0,0.45517241379310347
BAL,2024,13,0.12221606820821762,0.0539863221347332,0.506950855255127,0.47132617235183716,13,1.0,0.4506172839506173
BAL,2024,14,0.12221606820821762,0.0539863221347332,0.506950855255127,0.47132617235183716,13,1.0,0.4506172839506173
BAL,2024,15,0.13400520384311676,0.04754003509879112,0.5117289423942566,0.46666666865348816,14,1.0,0.47398843930635837
BAL,2024,16,0.1361151784658432,0.039602138102054596,0.5146579742431641,0.4671361446380615,15,1.0,0.4673913043478261
BAL,2024,17,0.14311419427394867,0.023370547220110893,0.5176380276679993,0.462907999753952,16,1.0,0.46632124352331605
BAL,2024,18,0.14005626738071442,0.00849365908652544,0.5140388607978821,0.4564606845378876,17,1.0,0.46859903381642515
KC,2024,1,0.12418383359909058,0.020795855671167374,0.4714285731315613,0.557894766330719,1,1.0,0.4
KC,2024,2,0.05546107143163681,0.0365062914788723,0.5067567825317383,0.5397727489471436,2,1.0,0.3
KC,2024,3,0.06667160987854004,0.023591624572873116,0.5319148898124695,0.5158730149269104,3,1.0,0.35294117647058826
KC,2024,4,0.02534894086420536,-0.03233764320611954,0.5161290168762207,0.4709480106830597,4,1.0,0.42
KC,2024,5,0.041777074337005615,-0.041755542159080505,0.5282555222511292,0.4545454680919647,5,1.0,0.4153846153846154
KC,2024,6,0.041777074337005615,-0.041755542159080505,0.5282555222511292,0.4545454680919647,5,1.0,0.4153846153846154
KC,2024,7,0.04369848221540451,-0.052998609840869904,0.5315682291984558,0.460721880197525,6,1.0,0.4430379746835443
KC,2024,8,0.047905996441841125,-0.05149948224425316,0.53125,0.4660550355911255,7,1.0,0.49473684210526314
KC,2024,9,0.0617082342505455,-0.029923835769295692,0.5325443744659424,0.4635332226753235,8,1.0,0.5221238938053098
KC,2024,10,0.057219088077545166,-0.028105441480875015,0.5211640000343323,0.4595375657081604,9,1.0,0.5114503816793893
KC,2024,11,0.055957697331905365,-0.009423245675861835,0.5224242210388184,0.46084722876548767,10,1.0,0.5106382978723404
KC,2024,12,0.07431414723396301,0.004511092323809862,0.529540479183197,0.465737521648407,11,1.0,0.5159235668789809
KC,2024,13,0.06473665684461594,-0.0010556108318269253,0.5154536366462708,0.46308016777038574,12,1.0,0.5028571428571429
KC,2024,14,0.06677331775426865,0.004910928197205067,0.5169880390167236,0.45988258719444275,13,1.0,0.5025906735751295
KC,2024,15,0.055388979613780975,-0.018484486266970634,0.509737491607666,0.4585232436656952,14,1.0,0.4928909952606635
KC,2024,16,0.05879243463277817,-0.013643957674503326,0.5098658204078674,0.4564846456050873,15,1.0,0.49777777777777776
KC,2024,17,0.06630796194076538,-0.022113757207989693,0.5093075037002563,0.4564873278141022,16,1.0,0.48523206751054854
KC,2024,18,0.05305319279432297,-0.0004126960411667824,0.5021551847457886,0.4633604884147644,17,1.0,0.46963562753036436
NO,2024,1,0.19670653343200684,-0.37482163310050964,0.4938271641731262,0.38461539149284363,1,1.0,0.5714285714285714
NO,2024,2,0.2629700005054474,-0.21629908680915833,0.5424836874008179,0.42424243688583374,2,1.0,0.6086956521739131
NO,2024,3,0.13405568897724152,-0.17665143311023712,0.4841628968715668,0.41129031777381897,3,1.0,0.5555555555555556
NO,2024,4,0.10886254906654358,-0.11740321666002274,0.49358972907066345,0.41433021426200867,4,1.0,0.5510204081632653
NO,2024,5,0.07350216060876846,-0.06828071922063828,0.4724409580230713,0.449760764837265,5,1.0,0.5245901639344263
NO,2024,6,0.009739394299685955,-0.041899602860212326,0.4693446159362793,0.4660194218158722,6,1.0,0.4868421052631579
NO,2024,7,-0.037174973636865616,-0.027338040992617607,0.45989304780960083,0.47651007771492004,7,1.0,0.4574468085106383
NO,2024,8,-0.0611063577234745,-0.018903981894254684,0.44801223278045654,0.4647058844566345,8,0.875,0.4017857142857143
NO,2024,9,-0.04503349959850311,-0.01413721963763237,0.4466666579246521,0.46205058693885803,9,0.8888888888888888,0.3937007874015748
NO,2024,10,-0.04261517524719238,-0.016630081459879875,0.4439024329185486,0.469822496175766,10,0.9,0.39285714285714285
NO,2024,11,-0.021500958129763603,-0.022112036123871803,0.4501679837703705,0.46260684728622437,11,0.9090909090909091,0.4
NO,2024,12,-0.021500958129763603,-0.022112036123871803,0.4501679837703705,0.46260684728622437,11,0.9090909090909091,0.4
NO,2024,13,-0.021866794675588608,-0.01261975709348917,0.4482051134109497,0.4651394486427307,12,0.8333333333333334,0.3939393939393939
NO,2024,14,-0.03245841711759567,-0.027826348319649696,0.4439208209514618,0.4537205100059509,13,0.8461538461538461,0.3901098901098901
NO,2024,15,-0.03120379149913788,-0.022963030263781548,0.44198405742645264,0.45819398760795593,14,0.8571428571428571,0.38461538461538464
NO,2024,16,-0.04505690559744835,-0.005093511193990707,0.4370308518409729,0.46171873807907104,15,0.8571428571428571,0.38461538461538464
NO,2024,17,-0.057258449494838715,-0.0014453366165980697,0.4350547790527344,0.46058395504951477,16,0.8,0.3665158371040724
NO,2024,18,-0.050515640527009964,0.006380900274962187,0.4393828213214874,0.4618556797504425,17,0.8125,0.3559322033898305
CAR,2024,1,-0.37482163310050964,0.19670653343200684,0.38461539149284363,0.4938271641731262,1,1.0,0.15384615384615385
CAR,2024,2,-0.37866541743278503,0.12625423073768616,0.3496503531932831,0.5031055808067322,2,0.5,0.11538461538461539
CAR,2024,3,-0.16653180122375488,0.05928300693631172,0.4170212745666504,0.5103734731674194,3,0.6666666666666666,0.21951219512195122
CAR,2024,4,-0.10964720696210861,0.09549914300441742,0.44720497727394104,0.5061728358268738,4,0.75,0.29310344827586204
CAR,2024,5,-0.12589502334594727,0.10465610027313232,0.4422110617160797,0.49394673109054565,5,0.6,0.29577464788732394
CAR,2024,6,-0.11915819346904755,0.12068822979927063,0.4442148804664612,0.5010101199150085,6,0.6666666666666666,0.3132530120481928
CAR,2024,7,-0.14076437056064606,0.1351628601551056,0.44505494832992554,0.5129533410072327,7,0.7142857142857143,0.3118279569892473
CAR,2024,8,-0.13849756121635437,0.125370591878891,0.4455128312110901,0.5082706809043884,8,0.75,0.3090909090909091
CAR,2024,9,-0.12112922966480255,0.11768709868192673,0.4446043074131012,0.49934297800064087,9,0.7777777777777778,0.31666666666666665
CAR,2024,10,-0.11043604463338852,0.09790883213281631,0.44315245747566223,0.5058547854423523,10,0.8,0.3235294117647059
CAR,2024,11,-0.11043604463338852,0.09790883213281631,0.44315245747566223,0.5058547854423523,10,0.8,0.3235294117647059
CAR,2024,12,-0.08674386143684387,0.11174142360687256,0.4497663676738739,0.5143160223960876,11,0.8181818181818182,0.32450331125827814
CAR,2024,13,-0.08568689972162247,0.09803900122642517,0.45502644777297974,0.5128939747810364,12,0.8333333333333334,0.3273809523809524
CAR,2024,14,-0.07887116819620132,0.09400296211242676,0.4503891170024872,0.508474588394165,13,0.8461538461538461,0.33513513513513515
CAR,2024,15,-0.07962992042303085,0.10053561627864838,0.4519927501678467,0.5111662745475769,14,0.8571428571428571,0.33
CAR,2024,16,-0.06043156981468201,0.10186459869146347,0.4526404142379761,0.5111624598503113,15,0.8666666666666667,0.33796296296296297
CAR,2024,17,-0.06415507942438126,0.11611374467611313,0.45396825671195984,0.5172662138938904,16,0.875,0.3333333333333333
CAR,2024,18,-0.0392305888235569,0.1213855892419815,0.4602230489253998,0.5252525210380554,17,0.8823529411764706,0.3445378151260504
DAL,2024,1,-0.03779791668057442,-0.2442834973335266,0.4166666567325592,0.29591837525367737,1,1.0,0.26666666666666666
DAL,2024,2,-0.05630575120449066,0.002125863451510668,0.4385964870452881,0.42352941632270813,2,0.5,0.3448275862068966
DAL,2024,3,-0.013163724914193153,0.041860632598400116,0.4291044771671295,0.43824702501296997,3,0.6666666666666666,0.41304347826086957
DAL,2024,4,0.012568391859531403,0.03600569814443588,0.4483775794506073,0.4341317415237427,4,0.75,0.3793103448275862
DAL,2024,5,0.03072361648082733,0.03513699024915695,0.4583333432674408,0.4476885497570038,5,0.8,0.4266666666666667
DAL,2024,6,-0.019457168877124786,0.08069314062595367,0.4545454680919647,0.45766130089759827,6,0.6666666666666666,0.4111111111111111
DAL,2024,7,-0.019457168877124786,0.08069314062595367,0.4545454680919647,0.45766130089759827,6,0.6666666666666666,0.4111111111111111
DAL,2024,8,-0.013423919677734375,0.084625244140625,0.45652174949645996,0.4672413766384125,7,0.7142857142857143,0.4077669902912621
DAL,2024,9,-0.01687476597726345,0.07709105312824249,0.45375722646713257,0.46483179926872253,8,0.75,0.3879310344827586
DAL,2024,10,-0.0628129243850708,0.06568702310323715,0.4524120092391968,0.46684709191322327,9,0.6666666666666666,0.3712121212121212
DAL,2024,11,-0.08135268092155457,0.07005052268505096,0.44572749733924866,0.46585366129875183,10,0.6,0.36486486486486486
DAL,2024,12,-0.07098936289548874,0.05660144239664078,0.4487447738647461,0.46263736486434937,11,0.6363636363636364,0.3558282208588957
DAL,2024,13,-0.06978852301836014,0.03968906030058861,0.4461391866207123,0.46277666091918945,12,0.6666666666666666,0.3756906077348066
DAL,2024,14,-0.06310045719146729,0.04656261205673218,0.45026642084121704,0.4680851101875305,13,0.6923076923076923,0.3711340206185567
DAL,2024,15,-0.04520663991570473,0.037599239498376846,0.4571664035320282,0.46845290064811707,14,0.7142857142857143,0.375
DAL,2024,16,-0.03905303776264191,0.03679606318473816,0.45517775416374207,0.47546258568763733,15,0.7333333333333333,0.3721973094170404
DAL,2024,17,-0.051418740302324295,0.04822986200451851,0.4529540538787842,0.4780966639518738,16,0.75,0.37815126050420167
DAL,2024,18,-0.04503929987549782,0.0510651096701622,0.45207342505455017,0.4803149700164795,17,0.7647058823529411,0.38132295719844356
CLE,2024,1,-0.2442834973335266,-0.03779791668057442,0.29591837525367737,0.4166666567325592,1,1.0,0.125
CLE,2024,2,-0.10605983436107635,-0.03626835346221924,0.3655914068222046,0.43670886754989624,2,1.0,0.15625
CLE,2024,3,-0.15060950815677643,-0.07577487081289291,0.38805970549583435,0.4354838728904724,3,1.0,0.2127659574468085
CLE,2024,4,-0.14270707964897156,-0.07554894685745239,0.39002931118011475,0.43653249740600586,4,1.0,0.22413793103448276
CLE,2024,5,-0.15232022106647491,-0.05050469934940338,0.38641685247421265,0.42716050148010254,5,1.0,0.20270270270270271
CLE,2024,6,-0.13979244232177734,-0.0442516952753067,0.39165011048316956,0.4318181872367859,6,0.8333333333333334,0.2
CLE,2024,7,-0.14754566550254822,-0.051941417157649994,0.38602328300476074,0.42369839549064636,7,0.8571428571428571,0.24324324324324326
CLE,2024,8,-0.11457531154155731,-0.03752896934747696,0.4023323655128479,0.43255814909935,8,0.75,0.2755905511811024
CLE,2024,9,-0.13320837914943695,-0.04026482254266739,0.405370831489563,0.42222222685813904,9,0.7777777777777778,0.2827586206896552
CLE,2024,10,-0.13320837914943695,-0.04026482254266739,0.405370831489563,0.42222222685813904,9,0.7777777777777778,0.2827586206896552
CLE,2024,11,-0.1269340217113495,-0.016704389825463295,0.4043528139591217,0.4312736392021179,10,0.7,0.27672955974842767
CLE,2024,12,-0.12068334221839905,-0.02025279588997364,0.4086589217185974,0.42873433232307434,11,0.7272727272727273,0.2631578947368421
CLE,2024,13,-0.1102423295378685,-0.010568840429186821,0.41382575035095215,0.43659043312072754,12,0.75,0.28125
CLE,2024,14,-0.11593085527420044,-0.011971551924943924,0.4137630760669708,0.43624159693717957,13,0.7692307692307693,0.2727272727272727
CLE,2024,15,-0.12950536608695984,-0.017434436827898026,0.4153720438480377,0.43524229526519775,14,0.7142857142857143,0.27601809954751133
CLE,2024,16,-0.13476863503456116,-0.014437135308980942,0.4115384519100189,0.4423236548900604,15,0.7333333333333333,0.2777777777777778
CLE,2024,17,-0.14489789307117462,-0.018125956878066063,0.4094827473163605,0.4398437440395355,16,0.6875,0.2857142857142857
CLE,2024,18,-0.15061743557453156,-0.011197060346603394,0.40599456429481506,0.44102564454078674,17,0.7058823529411765,0.2899628252788104
SEA,2024,1,-0.04761457443237305,-0.13299542665481567,0.47058823704719543,0.37634408473968506,1,0.0,0.3076923076923077
SEA,2024,2,0.007468983065336943,-0.056356772780418396,0.5,0.4301675856113434,2,0.5,0.4
SEA,2024,3,-0.017297551035881042,-0.1511586457490921,0.4741035997867584,0.39922481775283813,3,0.6666666666666666,0.3488372093023256
SEA,2024,4,0.011960270814597607,-0.050421569496393204,0.48882681131362915,0.43558281660079956,4,0.75,0.3888888888888889
SEA,2024,5,-0.02145357057452202,-0.0415223129093647,0.4931506812572479,0.4490291178226471,5,0.8,0.36363636363636365
SEA,2024,6,-0.012289010919630527,0.008119621314108372,0.4859813153743744,0.4615384638309479,6,0.8333333333333334,0.36470588235294116
SEA,2024,7,0.01072707585990429,-0.015180724672973156,0.4820261299610138,0.46587032079696655,7,0.8571428571428571,0.37755102040816324
SEA,2024,8,-0.0002541443973314017,0.012716135941445827,0.48235294222831726,0.47422680258750916,8,0.875,0.3584905660377358
SEA,2024,9,-0.020202722400426865,0.006304333917796612,0.47631242871284485,0.46701163053512573,9,0.8888888888888888,0.34959349593495936
SEA,2024,10,-0.020202722400426865,0.006304333917796612,0.47631242871284485,0.46701163053512573,9,0.8888888888888888,0.34959349593495936
SEA,2024,11,-0.013164198957383633,0.005243813153356314,0.4783625602722168,0.46705883741378784,10,0.9,0.35766423357664234
SEA,2024,12,-0.01487424224615097,-0.008031566627323627,0.4721029996871948,0.4609544575214386,11,0.9090909090909091,0.3684210526315789
SEA,2024,13,-0.016418611630797386,-0.018301814794540405,0.46488624811172485,0.456175297498703,12,0.9166666666666666,0.3630952380952381
SEA,2024,14,-0.008103054948151112,-0.025997158139944077,0.46892139315605164,0.4592117369174957,13,0.9230769230769231,0.3675675675675676
SEA,2024,15,-0.02012638933956623,-0.018184762448072433,0.46666666865348816,0.46456021070480347,14,0.8571428571428571,0.365
SEA,2024,16,-0.016100896522402763,-0.008725479245185852,0.47096261382102966,0.46730461716651917,15,0.8666666666666667,0.3584905660377358
SEA,2024,17,-0.020447200164198875,-0.016635634005069733,0.4700984060764313,0.46310240030288696,16,0.8125,0.36
SEA,2024,18,-0.009603741578757763,-0.010260281153023243,0.4752333164215088,0.4648686945438385,17,0.8235294117647058,0.3670886075949367
DEN,2024,1,-0.13299542665481567,-0.04761457443237305,0.37634408473968506,0.47058823704719543,1,1.0,0.2631578947368421
DEN,2024,2,-0.12713639438152313,-0.02887551300227642,0.4082840383052826,0.42514970898628235,2,0.5,0.22580645161290322
DEN,2024,3,-0.05701971426606178,-0.09948541969060898,0.46000000834465027,0.4430379867553711,3,0.6666666666666666,0.23404255319148937
DEN,2024,4,-0.0987873449921608,-0.13409912586212158,0.43865031003952026,0.41566264629364014,4,0.75,0.22580645161290322
DEN,2024,5,-0.07176607102155685,-0.14213141798973083,0.44525548815727234,0.4124700129032135,5,0.8,0.22972972972972974
DEN,2024,6,-0.0683186873793602,-0.09954886138439178,0.4522821605205536,0.421875,6,0.8333333333333334,0.2247191011235955
DEN,2024,7,-0.049102652817964554,-0.12738485634326935,0.46536412835121155,0.41999998688697815,7,0.8571428571428571,0.24
DEN,2024,8,-0.034719016402959824,-0.126837819814682,0.46687209606170654,0.42330384254455566,8,0.875,0.29914529914529914
DEN,2024,9,-0.04452149197459221,-0.08220793306827545,0.4544217586517334,0.4399999976158142,9,0.8888888888888888,0.3106060606060606
DEN,2024,10,-0.041616372764110565,-0.07242540270090103,0.45185184478759766,0.43855422735214233,10,0.9,0.3287671232876712
DEN,2024,11,-0.013172024860978127,-0.08058759570121765,0.46049660444259644,0.438189834356308,11,0.9090909090909091,0.34177215189873417
DEN,2024,12,-0.004493242595344782,-0.08102678507566452,0.4609053432941437,0.44366899132728577,12,0.9166666666666666,0.3448275862068966
DEN,2024,13,0.003053013700991869,-0.07499877363443375,0.46546831727027893,0.4451438784599304,13,0.9230769230769231,0.35294117647058826
DEN,2024,14,0.003053013700991869,-0.07499877363443375,0.46546831727027893,0.4451438784599304,13,0.9230769230769231,0.35294117647058826
DEN,2024,15,-0.010880454443395138,-0.09845646470785141,0.4604569375514984,0.43853819370269775,14,0.9285714285714286,0.35121951219512193
DEN,2024,16,-0.00032177643151953816,-0.07911237329244614,0.46273547410964966,0.4447040557861328,15,0.9333333333333333,0.3532110091743119
DEN,2024,17,0.006379042752087116,-0.06406917423009872,0.46332046389579773,0.45395684242248535,16,0.9375,0.3521739130434783
DEN,2024,18,0.02579963393509388,-0.07245149463415146,0.46960926055908203,0.44892287254333496,17,0.9411764705882353,0.37142857142857144
GB,2024,1,0.09159693866968155,0.10358545184135437,0.47058823704719543,0.5263158082962036,1,1.0,0.35714285714285715
GB,2024,2,0.046807996928691864,0.01877634786069393,0.4345238208770752,0.5,2,1.0,0.46875
GB,2024,3,0.05190637707710266,-0.059262312948703766,0.4257028102874756,0.5,3,1.0,0.43478260869565216
GB,2024,4,0.01784476637840271,-0.04282207414507866,0.4356725215911865,0.5,4,1.0,0.4098360655737705
GB,2024,5,0.015781180933117867,-0.04976696893572807,0.43675416707992554,0.5085158348083496,5,1.0,0.39436619718309857
GB,2024,6,0.041057039052248,-0.06223849579691887,0.45490196347236633,0.5061728358268738,6,1.0,0.4186046511627907
GB,2024,7,0.03967677056789398,-0.04793151468038559,0.458119660615921,0.5026548504829407,7,1.0,0.4166666666666667
GB,2024,8,0.05191344767808914,-0.03471260517835617,0.46222221851348877,0.5031152367591858,8,1.0,0.40540540540540543
GB,2024,9,0.04049477353692055,-0.02034125104546547,0.46357616782188416,0.5028011202812195,9,1.0,0.3951612903225806
GB,2024,10,0.04049477353692055,-0.02034125104546547,0.46357616782188416,0.5028011202812195,9,1.0,0.3951612903225806
GB,2024,11,0.055805105715990067,-0.003742005443200469,0.46855732798576355,0.5018773674964905,10,1.0,0.3875968992248062
GB,2024,12,0.06447738409042358,-0.0250550489872694,0.47603121399879456,0.493071585893631,11,1.0,0.3958333333333333
GB,2024,13,0.08036507666110992,-0.015411903150379658,0.47884416580200195,0.4952879548072815,12,1.0,0.4
GB,2024,14,0.08268193155527115,-0.007142338901758194,0.4797687828540802,0.4995233416557312,13,1.0,0.4012345679012346
GB,2024,15,0.08308800309896469,-0.01971150003373623,0.4838998317718506,0.4951111078262329,14,1.0,0.4034090909090909
GB,2024,16,0.09470587968826294,-0.03428417816758156,0.48585689067840576,0.4870292842388153,15,1.0,0.4031413612565445
GB,2024,17,0.0869901180267334,-0.03376613184809685,0.487099289894104,0.4883359372615814,16,1.0,0.41262135922330095
GB,2024,18,0.07224716246128082,-0.03947780653834343,0.48489314317703247,0.48280906677246094,17,1.0,0.4074074074074074
PHI,2024,1,0.10358545184135437,0.09159693866968155,0.5263158082962036,0.47058823704719543,1,1.0,0.35714285714285715
PHI,2024,2,0.09648020565509796,0.11375703662633896,0.5027624368667603,0.4873417615890503,2,1.0,0.39285714285714285
PHI,2024,3,0.035389047116041183,0.032590750604867935,0.46590909361839294,0.44690266251564026,3,1.0,0.38636363636363635
PHI,2024,4,0.020466843619942665,0.0785246342420578,0.4702380895614624,0.46562498807907104,4,1.0,0.39655172413793105
PHI,2024,5,0.020466843619942665,0.0785246342420578,0.4702380895614624,0.46562498807907104,4,1.0,0.39655172413793105
PHI,2024,6,0.014249256812036037,0.050133880227804184,0.46746987104415894,0.4570707082748413,5,0.8,0.3835616438356164
PHI,2024,7,0.033871863037347794,-0.00024781448883004487,0.46385541558265686,0.4472573697566986,6,0.8333333333333334,0.3333333333333333
PHI,2024,8,0.07060172408819199,-0.0023851150181144476,0.47386759519577026,0.4485294222831726,7,0.8571428571428571,0.35353535353535354
PHI,2024,9,0.062180276960134506,-0.009736268781125546,0.46786248683929443,0.44517186284065247,8,0.875,0.3728813559322034
PHI,2024,10,0.05268404632806778,-0.061879049986600876,0.4694960117340088,0.4446064233779907,9,0.8888888888888888,0.37209302325581395
PHI,2024,11,0.05406918376684189,-0.058089930564165115,0.4684898853302002,0.45039165019989014,10,0.9,0.3931034482758621
PHI,2024,12,0.07528773695230484,-0.05402519553899765,0.47362756729125977,0.45562130212783813,11,0.9090909090909091,0.4074074074074074
PHI,2024,13,0.0730961337685585,-0.0536293089389801,0.47609561681747437,0.45085468888282776,12,0.9166666666666666,0.40229885057471265
PHI,2024,14,0.07061132043600082,-0.049364540725946426,0.4740259647369385,0.4465161859989166,13,0.9230769230769231,0.41397849462365593
PHI,2024,15,0.07402488589286804,-0.05131017789244652,0.4744027256965637,0.44753944873809814,14,0.9285714285714286,0.4264705882352941
PHI,2024,16,0.07650096714496613,-0.043048590421676636,0.4727272689342499,0.45047372579574585,15,0.9333333333333333,0.42081447963800905
